307,0.012288,0.003232,0.005472,0.337024,9.366592,3.504361,9.374566
308,0.012448,0.003296,0.006144,0.337920,9.337216,3.495261,9.345066
309,0.012288,0.002048,0.006144,0.337920,9.332416,3.484922,9.340336
310,0.012576,0.003072,0.006144,0.337920,9.325344,3.472242,9.333265
311,0.012288,0.003072,0.006144,0.337920,9.317056,3.451152,9.324726
312,0.012384,0.003232,0.006464,0.337920,9.330816,3.459932,9.338716
313,0.012288,0.002464,0.006144,0.337920,9.296576,3.431962,9.304717
314,0.012288,0.003072,0.006144,0.337920,9.292832,3.436892,9.300746
315,0.012288,0.002048,0.006144,0.336896,9.271552,3.425631,9.279466
316,0.012288,0.003328,0.006144,0.337920,9.280704,3.419582,9.288607
317,0.012288,0.003072,0.006144,0.337920,9.271872,3.421842,9.279906
318,0.012288,0.003072,0.006368,0.336896,9.264672,3.413732,9.272587
319,0.012288,0.003360,0.006144,0.336896,9.220480,3.379762,9.228137
320,0.012288,0.003072,0.006144,0.337920,9.226592,3.388472,9.234567
321,0.012288,0.004096,0.006144,0.336896,9.260992,3.401052,9.268867
322,0.012544,0.004096,0.006144,0.336896,9.262464,3.407933,9.270696
323,0.012416,0.003296,0.006144,0.337920,9.271040,3.414692,9.278977
324,0.012480,0.003328,0.006464,0.337312,9.303008,3.452981,9.311166
325,0.012288,0.003072,0.006144,0.337920,9.326336,3.443671,9.334106
326,0.013312,0.003072,0.006144,0.337920,9.303360,3.453651,9.311316
327,0.012288,0.003072,0.006432,0.337920,9.294688,3.456871,9.302457
328,0.012288,0.003072,0.006144,0.337920,9.330432,3.448772,9.338225
329,0.012320,0.003168,0.006432,0.336896,9.359136,3.494191,9.367246
330,0.012288,0.003072,0.006272,0.337024,9.340960,3.493681,9.348976
331,0.012288,0.003072,0.006144,0.337920,9.396992,3.526881,9.405235
332,0.012288,0.003104,0.006144,0.337920,9.412576,3.548480,9.420505
333,0.012288,0.003072,0.006144,0.337920,9.424192,3.544741,9.434204
334,0.012448,0.003328,0.006400,0.337920,9.412992,3.559761,9.420975
335,0.012288,0.003072,0.007168,0.336896,9.439648,3.590570,9.447585
336,0.012288,0.003072,0.006144,0.338080,9.421184,3.579540,9.429375
337,0.012288,0.003072,0.006144,0.337920,9.444288,3.598980,9.452145
338,0.012288,0.003232,0.006368,0.338944,9.450112,3.597940,9.458094
339,0.012288,0.003072,0.006144,0.337920,9.465120,3.617669,9.473385
340,0.012288,0.003072,0.006144,0.337920,9.470944,3.634100,9.478914
341,0.012288,0.003072,0.006144,0.337920,9.524128,3.671159,9.531923
342,0.013312,0.003072,0.006144,0.337920,9.551616,3.681019,9.559544
343,0.012288,0.003072,0.006144,0.338368,9.593440,3.719798,9.601503
344,0.012672,0.003072,0.006144,0.337920,9.550208,3.717798,9.558113
345,0.012352,0.003232,0.005120,0.336896,9.560416,3.711009,9.568164
346,0.012288,0.003168,0.006432,0.336896,9.550592,3.702269,9.558823
347,0.013312,0.003072,0.006144,0.337920,9.570912,3.697879,9.578823
348,0.013312,0.003072,0.006144,0.337920,9.551648,3.687309,9.559703
349,0.013312,0.003072,0.006144,0.337920,9.534048,3.678699,9.541794
350,0.012288,0.003072,0.006176,0.338080,9.537568,3.660389,9.545754
351,0.013312,0.003072,0.006144,0.337920,9.491712,3.649199,9.499594
352,0.012288,0.003104,0.006144,0.337920,9.543968,3.674579,9.551863
353,0.012576,0.003424,0.006144,0.337920,9.527328,3.664609,9.534954
354,0.012288,0.003296,0.007168,0.336896,9.529696,3.670419,9.537674
355,0.012288,0.003072,0.006144,0.338944,9.549696,3.673509,9.557843
356,0.012288,0.003072,0.005120,0.337920,9.572992,3.726968,9.580873
357,0.012288,0.003456,0.006144,0.337920,9.564384,3.702799,9.572173
358,0.012288,0.003072,0.006144,0.337920,9.545600,3.687859,9.553874
359,0.012288,0.003488,0.006144,0.337920,9.535712,3.679619,9.543454
360,0.012544,0.002336,0.006144,0.336992,9.575072,3.705569,9.583013
361,0.012288,0.003072,0.006144,0.336896,9.568256,3.707269,9.576123
362,0.012288,0.003072,0.006144,0.338048,9.554688,3.709158,9.562603
363,0.012288,0.003072,0.006144,0.337920,9.577216,3.691229,9.585023
364,0.012288,0.003072,0.006144,0.337920,9.578720,3.700339,9.586884
365,0.012416,0.003264,0.006368,0.336896,9.542592,3.701139,9.550693
366,0.012288,0.003168,0.005536,0.336896,9.540544,3.691129,9.548993
367,0.012576,0.003072,0.007168,0.336896,9.517056,3.679739,9.524934
368,0.012288,0.003104,0.006208,0.337920,9.549504,3.692509,9.557264
369,0.012288,0.003072,0.006144,0.337920,9.516288,3.669879,9.524074
370,0.013312,0.003072,0.006144,0.337920,9.536448,3.670539,9.544533
371,0.012288,0.003104,0.006208,0.337920,9.499392,3.658719,9.507404
372,0.012288,0.003072,0.006304,0.337920,9.528160,3.653189,9.536374
373,0.012416,0.003264,0.006144,0.337920,9.544768,3.649630,9.552753
374,0.011264,0.003072,0.006144,0.337920,9.487584,3.625949,9.495774
375,0.012288,0.003072,0.006144,0.337920,9.468480,3.632770,9.476375
376,0.013312,0.003072,0.006144,0.337920,9.485440,3.631930,9.493574
377,0.012704,0.003072,0.006144,0.337920,9.478048,3.609160,9.490404
